# x y area(micron**2) layer label
1.600000000000000000e+02 1.269307692307692378e+03 1.300000000000000000e+01 4.000000000000000000e+00 2.649000000000000000e+03
1.283636363636363740e+02 1.436242424242424249e+03 3.300000000000000000e+01 5.000000000000000000e+00 2.650000000000000000e+03
4.338163265306122298e+02 3.680204081632653015e+02 4.900000000000000000e+01 2.000000000000000000e+00 2.651000000000000000e+03
7.125526315789473983e+02 1.966355263157894797e+03 7.600000000000000000e+01 6.000000000000000000e+00 2.652000000000000000e+03
2.458039215686274588e+02 2.193078431372548948e+03 5.100000000000000000e+01 6.000000000000000000e+00 2.653000000000000000e+03
4.992424242424242493e+02 2.424575757575757507e+03 3.300000000000000000e+01 6.000000000000000000e+00 2.654000000000000000e+03
8.504444444444444571e+02 1.346333333333333258e+03 1.800000000000000000e+01 5.000000000000000000e+00 2.655000000000000000e+03
8.969259259259259807e+02 2.572333333333333485e+03 2.700000000000000000e+01 6.000000000000000000e+00 2.656000000000000000e+03
3.209032258064515872e+02 2.882838709677419502e+03 3.100000000000000000e+01 7.000000000000000000e+00 2.657000000000000000e+03
6.880208333333333712e+02 1.147833333333333258e+03 4.800000000000000000e+01 3.000000000000000000e+00 2.659000000000000000e+03
7.787068965517241850e+02 2.873275862068965694e+02 5.800000000000000000e+01 2.000000000000000000e+00 2.660000000000000000e+03
3.278571428571428328e+02 1.700333333333333258e+03 2.100000000000000000e+01 5.000000000000000000e+00 2.661000000000000000e+03
6.235000000000000000e+02 1.852375000000000000e+03 4.000000000000000000e+01 5.000000000000000000e+00 2.662000000000000000e+03
3.200227272727272521e+02 1.462585227272727252e+03 1.760000000000000000e+02 5.000000000000000000e+00 2.663000000000000000e+03
1.083243243243243228e+02 2.017945945945946050e+03 3.700000000000000000e+01 6.000000000000000000e+00 2.664000000000000000e+03
9.266666666666667140e+01 2.665230769230769056e+03 3.900000000000000000e+01 6.000000000000000000e+00 2.665000000000000000e+03
7.996250000000000000e+02 1.337187500000000000e+03 1.600000000000000000e+01 5.000000000000000000e+00 2.666000000000000000e+03
9.948125000000000000e+02 6.641875000000000000e+02 1.600000000000000000e+01 3.000000000000000000e+00 2.669000000000000000e+03
8.812272727272727479e+02 1.332829545454545496e+03 8.800000000000000000e+01 5.000000000000000000e+00 2.670000000000000000e+03
2.920500000000000114e+02 3.003250000000000000e+03 2.000000000000000000e+01 7.000000000000000000e+00 2.671000000000000000e+03
3.664636363636363399e+02 1.108472727272727298e+03 1.100000000000000000e+02 3.000000000000000000e+00 2.672000000000000000e+03
7.416666666666666288e+02 2.540166666666666515e+03 1.200000000000000000e+01 6.000000000000000000e+00 2.673000000000000000e+03
8.747076923076923549e+02 2.309230769230769056e+03 6.500000000000000000e+01 6.000000000000000000e+00 2.674000000000000000e+03
3.878666666666666742e+02 1.946533333333333303e+03 1.500000000000000000e+01 6.000000000000000000e+00 2.676000000000000000e+03
3.354216867469879730e+02 2.835771084337349293e+03 8.300000000000000000e+01 7.000000000000000000e+00 2.677000000000000000e+03
7.332631578947368780e+02 2.073105263157894569e+03 1.900000000000000000e+01 6.000000000000000000e+00 2.678000000000000000e+03
5.981333333333333258e+02 2.695533333333333303e+03 1.500000000000000000e+01 6.000000000000000000e+00 2.679000000000000000e+03
4.945542168674699042e+02 1.956361445783132467e+03 8.300000000000000000e+01 6.000000000000000000e+00 2.680000000000000000e+03
1.875476190476190368e+02 7.907142857142856656e+02 4.200000000000000000e+01 3.000000000000000000e+00 2.681000000000000000e+03
7.591746031746031349e+02 1.380952380952381020e+01 6.300000000000000000e+01 1.000000000000000000e+00 2.682000000000000000e+03
8.267500000000000000e+02 2.505000000000000000e+02 3.200000000000000000e+01 2.000000000000000000e+00 2.683000000000000000e+03
9.932857142857143344e+02 8.691714285714285779e+02 3.500000000000000000e+01 3.000000000000000000e+00 2.684000000000000000e+03
3.921951219512195053e+01 3.259707317073170543e+03 4.100000000000000000e+01 7.000000000000000000e+00 2.685000000000000000e+03
1.411794871794871824e+02 1.454683760683760738e+03 1.170000000000000000e+02 5.000000000000000000e+00 2.686000000000000000e+03
5.297272727272727479e+02 2.251606060606060510e+03 3.300000000000000000e+01 6.000000000000000000e+00 2.687000000000000000e+03
4.550285714285714107e+02 2.367228571428571286e+03 3.500000000000000000e+01 6.000000000000000000e+00 2.688000000000000000e+03
6.645384615384615472e+02 2.543384615384615245e+03 6.500000000000000000e+01 6.000000000000000000e+00 2.689000000000000000e+03
4.637037037037036953e+02 1.144388888888888914e+03 5.400000000000000000e+01 3.000000000000000000e+00 2.690000000000000000e+03
3.482105263157894797e+02 1.328210526315789366e+03 3.800000000000000000e+01 5.000000000000000000e+00 2.691000000000000000e+03
4.006144578313252964e+02 1.832168674698795257e+03 8.300000000000000000e+01 5.000000000000000000e+00 2.693000000000000000e+03
9.925000000000000000e+01 2.587449999999999818e+03 2.000000000000000000e+01 6.000000000000000000e+00 2.695000000000000000e+03
6.381097560975609895e+02 2.974207317073170543e+03 8.200000000000000000e+01 7.000000000000000000e+00 2.696000000000000000e+03
9.901666666666666288e+02 2.531666666666666643e+01 6.000000000000000000e+01 1.000000000000000000e+00 2.698000000000000000e+03
3.839090909090909349e+02 1.462295454545454504e+03 4.400000000000000000e+01 5.000000000000000000e+00 2.700000000000000000e+03
9.941000000000000227e+02 3.359599999999999909e+03 1.000000000000000000e+01 7.000000000000000000e+00 2.701000000000000000e+03
4.321176470588235361e+02 4.847647058823529278e+02 1.700000000000000000e+01 3.000000000000000000e+00 2.702000000000000000e+03
8.657428571428571331e+02 2.612457142857143026e+03 3.500000000000000000e+01 6.000000000000000000e+00 2.703000000000000000e+03
1.260000000000000000e+02 3.630000000000000000e+02 1.900000000000000000e+01 2.000000000000000000e+00 2.705000000000000000e+03
6.729800000000000182e+02 6.948200000000000500e+02 5.000000000000000000e+01 3.000000000000000000e+00 2.706000000000000000e+03
2.719999999999999929e+01 2.755107692307692105e+03 6.500000000000000000e+01 6.000000000000000000e+00 2.709000000000000000e+03
7.102631578947368496e+01 2.395526315789473756e+03 3.800000000000000000e+01 6.000000000000000000e+00 2.710000000000000000e+03
7.872926829268292295e+02 2.320878048780487916e+03 4.100000000000000000e+01 6.000000000000000000e+00 2.711000000000000000e+03
3.416140350877192873e+02 1.007368421052631561e+03 5.700000000000000000e+01 3.000000000000000000e+00 2.713000000000000000e+03
1.633111111111111029e+02 8.754666666666666970e+02 4.500000000000000000e+01 3.000000000000000000e+00 2.715000000000000000e+03
6.854871794871794464e+02 2.753076923076923208e+02 3.900000000000000000e+01 2.000000000000000000e+00 2.716000000000000000e+03
7.329090909090908781e+02 5.386363636363636260e+02 1.100000000000000000e+01 3.000000000000000000e+00 2.717000000000000000e+03
9.059905660377359027e+02 2.926320754716981355e+03 1.060000000000000000e+02 7.000000000000000000e+00 2.718000000000000000e+03
1.760000000000000009e+00 1.824640000000000100e+03 2.500000000000000000e+01 5.000000000000000000e+00 2.719000000000000000e+03
2.130526315789473699e+02 9.719473684210526017e+02 1.900000000000000000e+01 3.000000000000000000e+00 2.720000000000000000e+03
2.564680851063830005e+02 2.656212765957446663e+03 4.700000000000000000e+01 6.000000000000000000e+00 2.721000000000000000e+03
6.328999999999999773e+02 5.912999999999999545e+02 3.000000000000000000e+01 3.000000000000000000e+00 2.722000000000000000e+03
7.198260869565217490e+02 2.203043478260869676e+02 2.300000000000000000e+01 2.000000000000000000e+00 2.723000000000000000e+03
4.602061855670103085e+01 8.484948453608247974e+02 9.700000000000000000e+01 3.000000000000000000e+00 2.724000000000000000e+03
8.097500000000000000e+02 9.718750000000000000e+02 1.600000000000000000e+01 3.000000000000000000e+00 2.725000000000000000e+03
6.552089552238805936e+02 2.234776119402985159e+02 6.700000000000000000e+01 2.000000000000000000e+00 2.727000000000000000e+03
9.220571428571428214e+02 2.782228571428571286e+03 3.500000000000000000e+01 6.000000000000000000e+00 2.729000000000000000e+03
9.281250000000000000e+02 2.808666666666666515e+03 2.400000000000000000e+01 6.000000000000000000e+00 2.730000000000000000e+03
9.566296296296296759e+02 2.571888888888888687e+03 2.700000000000000000e+01 6.000000000000000000e+00 2.731000000000000000e+03
1.277450980392156907e+02 1.201058823529411711e+03 1.020000000000000000e+02 3.000000000000000000e+00 2.732000000000000000e+03
9.131914893617021107e+02 5.878085106382978893e+02 4.700000000000000000e+01 3.000000000000000000e+00 2.733000000000000000e+03
4.498823529411764639e+02 5.005882352941176237e+02 1.700000000000000000e+01 3.000000000000000000e+00 2.734000000000000000e+03
1.413333333333333428e+02 2.935166666666666515e+03 1.800000000000000000e+01 7.000000000000000000e+00 2.735000000000000000e+03
8.286106194690265738e+02 1.503362831858407162e+03 1.130000000000000000e+02 5.000000000000000000e+00 2.737000000000000000e+03
8.488095238095238528e+02 1.687142857142857110e+03 2.100000000000000000e+01 5.000000000000000000e+00 2.738000000000000000e+03
1.180618556701030997e+02 8.697010309278350633e+02 9.700000000000000000e+01 3.000000000000000000e+00 2.740000000000000000e+03
6.047619047619048160e+02 2.332738095238095411e+03 4.200000000000000000e+01 6.000000000000000000e+00 2.741000000000000000e+03
3.608999999999999773e+02 9.749857142857142662e+02 7.000000000000000000e+01 3.000000000000000000e+00 2.743000000000000000e+03
8.306000000000000227e+02 1.840400000000000091e+03 1.500000000000000000e+01 5.000000000000000000e+00 2.747000000000000000e+03
2.268292682926829062e+00 2.627475609756097583e+03 8.200000000000000000e+01 6.000000000000000000e+00 2.748000000000000000e+03
2.069861111111111143e+02 2.207777777777777828e+03 7.200000000000000000e+01 6.000000000000000000e+00 2.749000000000000000e+03
4.560294117647058698e+01 2.211955882352940989e+03 6.800000000000000000e+01 6.000000000000000000e+00 2.750000000000000000e+03
3.782233009708737654e+02 1.531533980582524237e+03 1.030000000000000000e+02 5.000000000000000000e+00 2.752000000000000000e+03
1.490344827586206975e+02 2.322413793103448256e+02 2.900000000000000000e+01 1.000000000000000000e+00 2.753000000000000000e+03
2.714687500000000000e+02 1.054750000000000000e+03 3.200000000000000000e+01 3.000000000000000000e+00 2.754000000000000000e+03
2.235000000000000000e+02 4.460000000000000000e+02 2.600000000000000000e+01 3.000000000000000000e+00 2.755000000000000000e+03
8.471428571428570820e+01 3.255857142857142662e+03 2.100000000000000000e+01 7.000000000000000000e+00 2.756000000000000000e+03
9.561363636363636260e+02 1.009009090909090901e+03 1.100000000000000000e+02 3.000000000000000000e+00 2.758000000000000000e+03
7.571428571428570820e+01 5.779047619047619264e+02 4.200000000000000000e+01 3.000000000000000000e+00 2.759000000000000000e+03
1.643214285714285836e+02 2.835571428571428442e+03 2.800000000000000000e+01 7.000000000000000000e+00 2.760000000000000000e+03
2.643928571428571672e+02 3.033571428571428328e+02 2.800000000000000000e+01 2.000000000000000000e+00 2.761000000000000000e+03
9.236250000000000000e+02 3.340166666666666515e+03 2.400000000000000000e+01 7.000000000000000000e+00 2.762000000000000000e+03
4.113703703703703809e+02 3.332592592592592382e+02 2.700000000000000000e+01 2.000000000000000000e+00 2.763000000000000000e+03
7.898181818181818699e+02 8.945454545454545325e+01 3.300000000000000000e+01 1.000000000000000000e+00 2.765000000000000000e+03
2.725714285714285552e+02 2.643619047619047706e+03 2.100000000000000000e+01 6.000000000000000000e+00 2.766000000000000000e+03
2.760158730158730123e+02 1.814722222222222172e+03 1.260000000000000000e+02 5.000000000000000000e+00 2.767000000000000000e+03
9.175480769230769056e+02 1.821961538461538566e+03 1.040000000000000000e+02 5.000000000000000000e+00 2.768000000000000000e+03
5.916216216216216708e+02 3.054594594594594810e+02 3.700000000000000000e+01 2.000000000000000000e+00 2.770000000000000000e+03
4.824583333333333144e+02 5.873055555555555429e+02 7.200000000000000000e+01 3.000000000000000000e+00 2.771000000000000000e+03
4.804444444444444571e+02 1.216944444444444429e+02 3.600000000000000000e+01 1.000000000000000000e+00 2.772000000000000000e+03
7.233728813559322361e+02 1.956033898305084676e+03 5.900000000000000000e+01 6.000000000000000000e+00 2.773000000000000000e+03
5.068999999999999773e+02 2.259766666666666879e+03 3.000000000000000000e+01 6.000000000000000000e+00 2.774000000000000000e+03
5.000000000000000000e-01 2.576500000000000000e+03 1.200000000000000000e+01 6.000000000000000000e+00 2.775000000000000000e+03
5.753437500000000000e+02 1.586546875000000000e+03 6.400000000000000000e+01 5.000000000000000000e+00 2.777000000000000000e+03
1.390800000000000125e+02 3.305440000000000055e+03 2.500000000000000000e+01 7.000000000000000000e+00 2.778000000000000000e+03
2.750666666666666629e+02 3.165133333333333212e+03 3.000000000000000000e+01 7.000000000000000000e+00 2.779000000000000000e+03
5.066000000000000227e+02 2.285599999999999909e+03 1.500000000000000000e+01 6.000000000000000000e+00 2.780000000000000000e+03
4.376842105263157805e+02 1.292052631578947285e+03 1.900000000000000000e+01 4.000000000000000000e+00 2.783000000000000000e+03
4.610212765957446663e+02 1.307170212765957558e+03 4.700000000000000000e+01 5.000000000000000000e+00 2.784000000000000000e+03
1.770784313725490335e+02 1.087823529411764639e+03 5.100000000000000000e+01 3.000000000000000000e+00 2.785000000000000000e+03
9.058085106382978893e+02 6.818936170212765546e+02 4.700000000000000000e+01 3.000000000000000000e+00 2.786000000000000000e+03
7.755833333333333712e+02 7.587500000000000000e+02 2.400000000000000000e+01 3.000000000000000000e+00 2.789000000000000000e+03
5.042285714285714562e+02 2.900714285714285779e+03 3.500000000000000000e+01 7.000000000000000000e+00 2.790000000000000000e+03
8.211875000000000000e+02 7.244791666666666288e+02 4.800000000000000000e+01 3.000000000000000000e+00 2.791000000000000000e+03
5.990909090909091219e+02 2.098090909090909008e+03 2.200000000000000000e+01 6.000000000000000000e+00 2.793000000000000000e+03
3.378636363636363740e+02 2.848545454545454504e+03 2.200000000000000000e+01 7.000000000000000000e+00 2.794000000000000000e+03
3.136842105263157876e+01 1.189631578947368325e+03 1.900000000000000000e+01 3.000000000000000000e+00 2.795000000000000000e+03
1.189876543209876587e+02 1.223320987654321016e+03 8.100000000000000000e+01 3.000000000000000000e+00 2.796000000000000000e+03
5.183589743589743648e+02 2.503461538461538566e+03 3.900000000000000000e+01 6.000000000000000000e+00 2.797000000000000000e+03
6.382666666666666515e+02 3.210533333333333303e+03 3.000000000000000000e+01 7.000000000000000000e+00 2.798000000000000000e+03
7.475555555555555429e+02 1.163977777777777874e+03 4.500000000000000000e+01 3.000000000000000000e+00 2.799000000000000000e+03
7.076470588235293917e+02 2.133147058823529278e+03 3.400000000000000000e+01 6.000000000000000000e+00 2.800000000000000000e+03
3.594455445544554664e+02 2.661326732673267543e+03 1.010000000000000000e+02 6.000000000000000000e+00 2.802000000000000000e+03
1.725999999999999943e+02 2.341699999999999818e+03 2.000000000000000000e+01 6.000000000000000000e+00 2.803000000000000000e+03
5.487123287671232674e+02 2.757315068493150648e+03 7.300000000000000000e+01 6.000000000000000000e+00 2.804000000000000000e+03
6.894137931034482563e+02 2.248758620689655345e+03 2.900000000000000000e+01 6.000000000000000000e+00 2.805000000000000000e+03
5.871785714285714448e+02 3.006892857142857338e+03 2.800000000000000000e+01 7.000000000000000000e+00 2.807000000000000000e+03
2.183535353535353636e+02 2.510656565656565817e+03 9.900000000000000000e+01 6.000000000000000000e+00 2.808000000000000000e+03
